Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Nec.JUN/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Cons.JAN/2020;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;DA04;;10014161;CTR PEPT NATRIURET TIP B 3X3X2ML SIEMENS;2,000;2,000;0,000;UN;209,62;419,24;0,130;0,000;ZROH;PD;001;71,0;154,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;1,000;0,000;0,000;1,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;0,000;0,000;0,000;1,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;18;18;@0A@;0,598;46;@08@;0,000;0,0;;0,000;00;LIBERADO;10995475;
;D969;;10014160;CLB GLOBULINA SHBG 2X2X2ML SIEMENS;0,000;0,000;0,000;UN;1.338,17;0,00;0,228;0,000;ZROH;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;1,125;1,500;1,875;1,500;1,500;1,875;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;0,00;;0,000;1,000;1,000;0,000;0,000;3,000;0,000;1,000;2,000;1,000;2,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;376;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995673;
;DA04;;10014160;CLB GLOBULINA SHBG 2X2X2ML SIEMENS;3,000;3,000;0,000;UN;1.338,17;4.014,51;0,756;0,000;ZROH;PD;001;20,0;79,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;012;Cobertura 12 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;2,000;2,000;1,000;2,000;2,000;1,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;1.900,00;;0,000;1,000;1,000;0,000;0,000;3,000;0,000;1,000;2,000;1,000;2,000;0,000;4500313166;15/01/2020;;1,000;4500315765;15/01/2020;;1,000;;;;0,000;002;;;18;48;@08@;0,000;0;@0A@;2,000;32,0;@08@;0,000;00;LIBERADO;10995673;
;D969;;10014159;CLB ALCALINA FOSFATASE 6X1X1ML SIEMENS;0,000;0,000;0,000;UN;2.337,38;0,00;0,068;0,000;ZROH;VV;005;0,0;59,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,750;0,252;0,315;0,252;0,252;0,063;@3J@;;0;;;;0,000;0,000;;0,00;1,000;;0;0,00;0,00;;2,000;3,000;0,000;1,000;0,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;386;454;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099316;
;DA04;;10014159;CLB ALCALINA FOSFATASE 6X1X1ML SIEMENS;6,000;6,000;0,000;UN;2.337,38;14.024,28;0,250;0,000;ZROH;PD;001;999,9;999,9;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;1,000;1,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;4,000;3,000;0,000;1,000;0,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;137;137;@0A@;6,000;975;@08@;0,000;0,0;;0,000;00;LIBERADO;11099316;
;D969;;10014158;CLB ENHANCED ESTRADIOL 2X2X2MLSIEMENS;0,000;0,000;0,000;UN;129,26;0,00;0,348;0,000;ZROH;VV;005;0,0;23,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;1,713;2,284;2,855;2,284;2,284;2,855;@3J@;;0;;;;0,000;0,000;;0,00;13,000;;0;0,00;0,00;;2,000;1,000;0,000;1,000;6,000;3,000;2,000;4,000;2,000;2,000;2,000;2,000;5500001368;13/01/2020;31/12/9999;1,000;5500001368;20/01/2020;31/12/9999;1,000;;;;0,000;;;;356;376;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995495;
;DA04;;10014158;CLB ENHANCED ESTRADIOL 2X2X2MLSIEMENS;5,000;5,000;0,000;UN;129,26;646,30;1,010;0,000;ZROH;PD;001;30,0;50,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;3,000;2,000;3,000;2,000;2,000;3,000;@3J@;;0;;;;0,000;0,000;;0,00;11,000;;0;0,00;0,00;;3,000;1,000;0,000;1,000;6,000;3,000;2,000;4,000;2,000;2,000;2,000;2,000;;;;0,000;;;;0,000;;;;0,000;002;;;5;34;@0A@;0,505;5;@08@;0,000;0,0;;0,000;00;LIBERADO;10995495;
;DA04;;10014157;CLB PROT C-REATIVA HSCRP 6X1ML SIEMENS;4,000;4,000;0,000;UN;1.162,26;4.649,04;0,510;0,000;ZROH;PD;001;53,0;98,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;1,000;1,000;1,000;2,000;1,000;1,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;3,000;;0;0,00;1.900,00;;3,000;1,000;2,000;0,000;0,000;4,000;0,000;4,000;0,000;0,000;2,000;0,000;4500315765;13/01/2020;;1,000;;;;0,000;;;;0,000;002;;;36;21;@0A@;1,428;28;@0A@;3,000;59,0;@08@;0,000;00;LIBERADO;11099412;
;D969;;10014157;CLB PROT C-REATIVA HSCRP 6X1ML SIEMENS;0,000;0,000;0,000;UN;1.162,25;0,00;0,152;0,000;ZROH;VV;005;0,0;26,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,750;1,000;1,250;1,000;1,000;1,250;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;1,000;1,000;2,000;0,000;0,000;4,000;0,000;4,000;0,000;0,000;2,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;376;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099412;
;D969;;10014156;CLB QUIMICO CHEM 12X3ML SIEMENS;0,000;0,000;0,000;UN;1.321,08;0,00;0,208;0,000;ZROH;VV;005;0,0;19,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;1,200;1,486;1,430;1,144;1,144;1,430;@3J@;;0;;;;0,000;0,000;;0,00;8,000;;0;0,00;0,00;;1,000;1,000;1,000;0,000;0,000;2,000;2,000;0,000;2,000;1,000;1,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;376;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099411;
;DA04;;10014156;CLB QUIMICO CHEM 12X3ML SIEMENS;4,000;4,000;0,000;UN;1.321,07;5.284,28;0,630;0,000;ZROH;PD;001;33,0;63,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;2,000;1,000;2,000;1,000;1,000;1,000;@3J@;;0;;;;0,000;0,000;;0,00;6,000;;0;0,00;0,00;;1,000;1,000;1,000;0,000;0,000;2,000;2,000;0,000;2,000;1,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;36;33;@0A@;0,504;8;@08@;0,000;0,0;;0,000;00;LIBERADO;11099411;
;DA04;;10014155;CLB COLESTEROL  HDL LDL 3X1ML SIEMENS;12,000;12,000;0,000;UN;927,59;11.131,08;0,130;0,000;ZROH;PD;001;999,9;999,9;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;1,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;5,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;43;229;@0A@;12,000;975;@08@;0,000;0,0;;0,000;00;LIBERADO;11099402;
;D969;;10014155;CLB COLESTEROL  HDL LDL 3X1ML SIEMENS;0,000;0,000;0,000;UN;927,59;0,00;0,028;0,000;ZROH;VV;005;0,0;143,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,249;0,332;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;4,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;5500001368;13/01/2020;31/12/9999;1,000;;;;0,000;;;;0,000;;;;356;371;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099402;
;DA04;;10014154;SOL PROBE CLEANER 4 4X47ML SIEMENS;2,000;2,000;0,000;UN;1.236,43;2.472,85;1,270;0,000;ZROH;PD;001;3,0;16,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;3,000;3,000;4,000;3,000;2,000;4,000;@3J@;1017567104;10;;24/01/2020;13/01/2020;1,000;0,000;;1.190,48;14,000;4600003697;5980;1.190,48;1.900,00;;2,000;0,000;0,000;0,000;1,000;2,000;0,000;3,000;2,000;2,000;2,000;2,000;;;;0,000;;;;0,000;;;;0,000;006;;;4;28;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099309;
;DA04;;10014154;SOL PROBE CLEANER 4 4X47ML SIEMENS;2,000;2,000;0,000;UN;1.236,43;2.472,85;1,270;0,000;ZROH;PD;001;3,0;16,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;3,000;3,000;4,000;3,000;2,000;4,000;@3J@;1017567105;10;;24/01/2020;16/01/2020;1,000;0,000;;1.190,48;14,000;4600003697;5980;1.190,48;1.900,00;;2,000;0,000;0,000;0,000;1,000;2,000;0,000;3,000;2,000;2,000;2,000;2,000;;;;0,000;;;;0,000;;;;0,000;006;;;4;28;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099309;
;DA04;;10014154;SOL PROBE CLEANER 4 4X47ML SIEMENS;2,000;2,000;0,000;UN;1.236,43;2.472,85;1,270;0,000;ZROH;PD;001;3,0;16,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;3,000;3,000;4,000;3,000;2,000;4,000;@3J@;1017567106;10;;24/01/2020;27/01/2020;1,000;0,000;;1.190,48;14,000;4600003697;5980;1.190,48;1.900,00;;2,000;0,000;0,000;0,000;1,000;2,000;0,000;3,000;2,000;2,000;2,000;2,000;;;;0,000;;;;0,000;;;;0,000;006;;;4;28;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099309;
;DA04;;10014154;SOL PROBE CLEANER 4 4X47ML SIEMENS;2,000;2,000;0,000;UN;1.236,43;2.472,85;1,270;0,000;ZROH;PD;001;3,0;16,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;0,000;3,000;3,000;4,000;3,000;2,000;4,000;@3J@;1017567107;10;;31/01/2020;;1,000;0,000;;1.190,48;14,000;4600003697;5980;1.190,48;1.900,00;;2,000;0,000;0,000;0,000;1,000;2,000;0,000;3,000;2,000;2,000;2,000;2,000;;;;0,000;;;;0,000;;;;0,000;006;;;4;28;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099309;
;D969;;10014154;SOL PROBE CLEANER 4 4X47ML SIEMENS;0,000;0,000;0,000;UN;138,89;0,00;0,440;0,000;ZROH;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;2,000;2,181;2,908;3,635;2,908;2,908;3,635;@3J@;;0;;;;0,000;0,000;;0,00;17,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;2,000;0,000;3,000;2,000;2,000;2,000;2,000;5500001368;13/01/2020;31/12/9999;1,000;5500001368;16/01/2020;31/12/9999;1,000;;;;0,000;;;;356;414;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11099309;
;DA04;;10014153;SOL PROBE CLEANER 2 8X45ML SIEMENS;17,000;16,000;0,000;UN;919,14;15.625,34;5,820;0,000;ZROH;PD;001;18,0;36,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;5,000;14,000;15,000;17,000;15,000;13,000;18,000;@3J@;;0;;;;0,000;0,000;;0,00;72,000;;0;0,00;1.900,00;;20,000;0,000;0,000;10,000;12,000;15,000;14,000;13,000;16,000;19,000;16,000;2,000;4500313041;15/01/2020;;3,000;4500315765;15/01/2020;;2,000;;;;0,000;008;;;4;22;@08@;0,000;0;@0A@;1,000;2,0;@08@;1,000;00;LIBERADO;11099313;
;D969;;10014153;SOL PROBE CLEANER 2 8X45ML SIEMENS;0,000;0,000;0,000;UN;114,89;0,00;2,164;0,000;ZROH;VV;005;0,0;17,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;9,000;10,689;14,252;17,815;14,252;14,252;17,815;@3J@;;0;;;;0,000;0,000;;0,00;85,000;;0;0,00;0,00;;16,000;0,000;0,000;10,000;12,000;15,000;14,000;13,000;16,000;19,000;16,000;2,000;5300129060;13/01/2020;;1,000;5500001368;13/01/2020;31/12/9999;3,000;5500001368;14/01/2020;31/12/9999;1,000;;;;356;363;@08@;0,000;0;@0A@;1,000;2,0;@08@;0,000;00;LIBERADO;11099313;
;DA04;;10014152;SOL CONDITIONER 2X1,5L SIEMENS;22,000;20,000;0,000;UN;494,60;10.881,12;6,840;0,000;ZROH;PD;001;19,2;34,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;3,000;17,000;17,000;20,000;17,000;16,000;20,000;@3J@;;0;;;;0,000;0,000;;0,00;84,000;;0;0,00;1.900,00;;24,000;1,000;32,000;0,000;0,000;19,000;17,000;12,000;20,000;17,000;21,000;4,000;4500313041;15/01/2020;;3,000;;;;0,000;;;;0,000;008;;;5;7;@08@;0,000;0;@08@;0,000;0,0;@08@;2,000;00;LIBERADO;11099302;
;D969;;10014152;SOL CONDITIONER 2X1,5L SIEMENS;0,000;0,000;0,000;UN;421,17;0,00;2,508;0,000;ZROH;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;11,000;12,375;16,500;20,625;16,500;16,500;20,625;@3J@;;0;;;;0,000;0,000;;0,00;99,000;;0;0,00;0,00;;24,000;1,000;32,000;0,000;0,000;19,000;17,000;12,000;20,000;17,000;21,000;4,000;5300129060;13/01/2020;;2,000;5500001368;13/01/2020;31/12/9999;4,000;5500001368;14/01/2020;31/12/9999;1,000;;;;356;363;@08@;0,000;0;@0A@;2,000;3,0;@08@;0,000;00;LIBERADO;11099302;
;D969;;10014151;RGT FOLATO DTT/REL ATELL IM 600T SIEMENS;0,000;0,000;0,000;UN;127,62;0,00;3,408;0,000;ZROH;VV;005;0,0;13,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;11,000;15,000;23,252;29,065;23,252;23,252;29,065;@3J@;;0;;;;0,000;0,000;;0,00;138,000;;0;0,00;0,00;;30,000;0,000;5,000;4,562;20,032;20,000;3,000;5,000;23,000;25,000;26,000;14,000;5500001368;13/01/2020;31/12/9999;5,000;5500001368;14/01/2020;31/12/9999;1,000;5500001368;15/01/2020;31/12/9999;1,000;;;;210;229;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995576;
;DA04;;10014151;RGT FOLATO DTT/REL ATELL IM 600T SIEMENS;6,000;6,000;0,000;UN;127,62;765,72;8,990;0,000;ZROH;PD;001;1,0;26,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;17,000;19,000;23,000;29,000;23,000;23,000;28,000;@3J@;1017559382;10;;24/01/2020;27/01/2020;3,000;0,000;;382,86;111,000;4600003697;5950;127,62;1.900,00;;39,000;0,000;15,000;25,000;16,000;20,000;3,000;5,000;23,000;25,000;26,000;14,000;4500313166;13/01/2020;;5,000;4500315765;13/01/2020;;2,000;4500318069;17/01/2020;;2,000;002;;;4;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995576;
;DA04;;10014151;RGT FOLATO DTT/REL ATELL IM 600T SIEMENS;6,000;6,000;0,000;UN;127,62;765,72;8,990;0,000;ZROH;PD;001;1,0;26,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;17,000;19,000;23,000;29,000;23,000;23,000;28,000;@3J@;1017559383;10;;24/01/2020;;5,000;0,000;;638,10;111,000;4600003697;5950;127,62;1.900,00;;39,000;0,000;15,000;25,000;16,000;20,000;3,000;5,000;23,000;25,000;26,000;14,000;4500313166;13/01/2020;;5,000;4500315765;13/01/2020;;2,000;4500318069;17/01/2020;;2,000;002;;;4;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995576;
;DA04;;10014151;RGT FOLATO DTT/REL ATELL IM 600T SIEMENS;6,000;6,000;0,000;UN;127,62;765,72;8,990;0,000;ZROH;PD;001;1,0;26,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;17,000;19,000;23,000;29,000;23,000;23,000;28,000;@3J@;1017559384;10;;31/01/2020;;8,000;0,000;;1.020,96;111,000;4600003697;5950;127,62;1.900,00;;39,000;0,000;15,000;25,000;16,000;20,000;3,000;5,000;23,000;25,000;26,000;14,000;4500313166;13/01/2020;;5,000;4500315765;13/01/2020;;2,000;4500318069;17/01/2020;;2,000;002;;;4;22;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10995576;
;DA04;;10014150;VB12 DTT AGENT LIBERT SIEMENS;80,000;75,000;0,000;UN;255,23;20.418,40;26,200;0,000;ZROH;PD;001;19,1;42,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;35,000;63,000;64,000;80,000;65,000;62,000;77,000;@3J@;;0;;;;0,000;0,000;;0,00;306,000;;0;0,00;1.900,00;;76,000;25,000;30,000;67,000;35,000;71,000;41,000;72,000;97,000;74,000;53,000;26,000;4500313166;13/01/2020;;17,000;4500315765;13/01/2020;;18,000;;;;0,000;002;;;4;5;@08@;0,000;0;@0A@;36,000;14,0;@08@;5,000;00;LIBERADO;10995718;
;D969;;10014150;VB12 DTT AGENT LIBERT SIEMENS;0,000;0,000;0,000;UN;255,23;0,00;9,760;0,000;ZROH;VV;005;0,0;16,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;38,000;48,189;64,252;80,315;64,252;64,252;80,315;@3J@;;0;;;;0,000;0,000;;0,00;386,000;;0;0,00;0,00;;76,000;25,000;30,000;67,000;35,000;71,000;41,000;72,000;97,000;74,000;53,000;26,000;5300129060;13/01/2020;;5,000;5500001368;13/01/2020;31/12/9999;13,000;5500001368;14/01/2020;31/12/9999;4,000;;;;356;363;@08@;0,000;0;@0A@;5,000;2,0;@08@;0,000;00;LIBERADO;10995718;
;DA04;;10014149;SOL CLEANER IM 2X1,5L SIEMENS;36,000;36,000;0,000;UN;294,34;10.596,09;39,495;0,000;ZROH;PD;001;6,3;39,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;68,000;61,000;66,000;81,000;66,000;63,000;79,000;@3J@;1017567061;10;;31/01/2020;;3,000;0,000;;840,96;302,000;4600003697;5930;280,32;1.900,00;;74,000;57,000;54,000;25,000;61,000;30,000;50,000;41,000;76,000;73,000;79,000;21,000;4500315765;13/01/2020;;10,000;4500318069;12/01/2020;;44,000;4500313041;15/01/2020;;14,000;008;;;5;21;@08@;0,000;0;@0A@;3,000;1,0;@08@;0,000;00;LIBERADO;11098502;
;DA04;;10014149;SOL CLEANER IM 2X1,5L SIEMENS;36,000;36,000;0,000;UN;294,34;10.596,09;39,495;0,000;ZROH;PD;001;6,3;39,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;68,000;61,000;66,000;81,000;66,000;63,000;79,000;@3J@;1017567062;10;;31/01/2020;;23,000;0,000;;6.447,36;302,000;4600003697;5930;280,32;1.900,00;;74,000;57,000;54,000;25,000;61,000;30,000;50,000;41,000;76,000;73,000;79,000;21,000;4500315765;13/01/2020;;10,000;4500318069;12/01/2020;;44,000;4500313041;15/01/2020;;14,000;008;;;5;21;@08@;0,000;0;@0A@;3,000;1,0;@08@;0,000;00;LIBERADO;11098502;
;D969;;10014149;SOL CLEANER IM 2X1,5L SIEMENS;0,000;0,000;0,000;UN;294,34;0,00;9,948;0,000;ZROH;VV;005;0,0;14,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;35,000;49,125;65,500;81,875;65,500;65,500;81,875;@3J@;;0;;;;0,000;0,000;;0,00;394,000;;0;0,00;0,00;;64,000;57,000;54,000;25,000;61,000;30,000;50,000;41,000;76,000;73,000;79,000;21,000;5300128047;06/01/2020;;2,000;5500001368;13/01/2020;31/12/9999;14,000;5500001368;14/01/2020;31/12/9999;3,000;;;;356;379;@08@;0,000;0;@0A@;2,000;1,0;@08@;0,000;00;LIBERADO;11098502;
;DA04;;10014148;SOL WASH 3000ML SIEMENS;388,000;373,000;0,000;UN;75,43;29.267,64;203,160;0,000;ZROH;PD;001;18,3;36,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;119,000;318,000;334,000;418,000;336,000;325,000;405,000;@3J@;1017567048;10;;31/01/2020;31/01/2020;26,000;0,000;;1.867,84;1.547,000;4600003697;5920;71,84;1.900,00;;92,000;120,000;239,000;336,000;275,000;319,000;347,000;366,000;381,000;393,000;356,000;116,000;4500315765;13/01/2020;;33,000;4500313041;15/01/2020;;86,000;;;;0,000;008;;;4;21;@08@;0,000;0;@08@;0,000;0,0;@08@;15,000;00;LIBERADO;11098501;
